cellId*Ganzzahl	entrezId*Ganzzahl	expressionValue*Zahl
230	11784	8.0
230	11785	8.0
230	11787	8.0
230	11789	8.0
230	11790	8.0
230	11792	8.0
230	11793	8.0
230	11796	8.0
230	11797	8.0
230	11798	8.0
230	11799	8.0
230	11800	8.0
230	11801	8.0
230	11803	8.0
230	11804	8.0
230	11806	8.0
230	11807	8.0
230	11808	8.0
230	11810	8.0
230	11811	8.0
230	11812	8.0
230	11813	8.0
230	11814	8.0
230	11815	8.0
230	11816	8.0
230	11818	8.0
230	11819	8.0
230	11820	8.0
230	11821	8.0
230	11826	8.0
230	11827	8.0
230	11828	8.0
230	11829	8.0
230	11830	8.0
230	11831	8.0
230	11832	8.0
230	11833	8.0
230	11834	8.0
230	11835	8.0
230	11836	8.0
230	11837	8.0
230	11838	8.0
230	11839	8.0
230	11840	8.0
230	11841	8.0
230	11842	8.0
230	11843	8.0
230	11844	8.0
230	11845	8.0
230	11846	8.0
230	11847	8.0
230	11848	8.0
230	11849	8.0
230	11850	8.0
230	11851	8.0
230	11852	2.0
230	11853	4.0
230	11854	4.0
230	11855	4.0
230	11856	3.0
230	11857	2.0
230	11858	3.0
230	11859	4.0
230	11861	3.0
230	11863	2.0
230	11933	5.0
231	11287	5.0
231	11298	2.0
231	11302	5.0
231	11303	3.0
231	11304	4.0
231	11305	5.0
231	11306	4.0
231	11307	3.0
231	11308	4.0
231	11350	3.0
231	11352	8.0
231	11354	8.0
231	11358	8.0
231	11363	8.0
231	11364	8.0
231	11370	8.0
231	11409	8.0
231	11416	8.0
231	11418	8.0
231	11419	8.0
231	11421	8.0
231	11423	8.0
231	11425	8.0
231	11426	8.0
231	11428	8.0
231	11429	8.0
231	11430	8.0
231	11431	8.0
231	11432	8.0
231	11433	8.0
231	11434	8.0
231	11435	8.0
231	11438	8.0
231	11440	8.0
231	11441	8.0
231	11443	8.0
231	11444	8.0
231	11447	8.0
231	11448	8.0
231	11449	8.0
231	11450	8.0
231	11451	8.0
231	11452	8.0
231	11459	8.0
231	11461	8.0
231	11464	8.0
231	11465	8.0
231	11468	8.0
231	11470	8.0
231	11471	8.0
231	11472	8.0
231	11474	8.0
231	11475	8.0
231	11477	8.0
231	11479	8.0
231	11480	8.0
231	11481	8.0
231	11482	8.0
231	11484	8.0
231	11486	8.0
231	11487	8.0
231	11488	8.0
231	11489	8.0
231	11490	8.0
231	11491	8.0
231	11492	8.0
231	11495	8.0
231	11496	8.0
231	11497	8.0
231	11498	8.0
231	11499	8.0
231	11500	8.0
231	11501	8.0
231	11502	8.0
231	11504	8.0
231	11512	8.0
231	11513	8.0
231	11514	8.0
231	11515	8.0
231	11516	8.0
231	11517	8.0
231	11518	8.0
231	11519	8.0
231	11520	8.0
231	11522	8.0
231	11529	8.0
231	11532	8.0
231	11533	8.0
231	11534	8.0
231	11535	8.0
231	11536	8.0
231	11537	8.0
231	11538	8.0
231	11539	8.0
231	11540	8.0
231	11541	8.0
231	11542	8.0
231	11544	8.0
231	11545	8.0
231	11546	8.0
231	11548	8.0
231	11852	3.0
231	11853	2.0
231	11854	2.0
231	11855	2.0
231	11856	2.0
231	11857	4.0
231	11858	3.0
231	11859	4.0
231	11861	2.0
231	11863	3.0
231	11933	4.0
232	11287	4.0
232	11298	2.0
232	11302	2.0
232	11303	4.0
232	11304	5.0
232	11305	2.0
232	11306	2.0
232	11307	2.0
232	11308	4.0
232	11350	3.0
232	11548	8.0
232	11549	8.0
232	11550	8.0
232	11551	8.0
232	11552	8.0
232	11553	8.0
232	11554	8.0
232	11555	8.0
232	11556	8.0
232	11564	8.0
232	11565	8.0
232	11566	8.0
232	11567	8.0
232	11568	8.0
232	11569	8.0
232	11571	8.0
232	11572	8.0
232	11576	8.0
232	11592	8.0
232	11593	8.0
232	11595	8.0
232	11596	8.0
232	11600	8.0
232	11601	8.0
232	11602	8.0
232	11603	8.0
232	11604	8.0
232	11605	8.0
232	11606	8.0
232	11607	8.0
232	11608	8.0
232	11609	8.0
232	11610	8.0
232	11611	8.0
232	11614	8.0
232	11615	8.0
232	11622	8.0
232	11624	8.0
232	11625	8.0
232	11628	8.0
232	11629	8.0
232	11630	8.0
232	11632	8.0
232	11634	8.0
232	11636	8.0
232	11637	8.0
232	11639	8.0
232	11640	8.0
232	11641	8.0
232	11642	8.0
232	11643	8.0
232	11647	8.0
232	11648	8.0
232	11650	8.0
232	11651	8.0
232	11652	8.0
232	11655	8.0
232	11656	8.0
232	11657	8.0
232	11658	8.0
232	11666	8.0
232	11668	8.0
232	11669	8.0
232	11670	8.0
232	11671	8.0
232	11674	8.0
232	11676	8.0
232	11677	8.0
232	11682	8.0
232	11684	8.0
232	11685	8.0
232	11686	8.0
232	11687	8.0
232	11688	8.0
232	11689	8.0
232	11690	8.0
232	11691	8.0
232	11692	8.0
232	11694	8.0
232	11695	8.0
232	11697	8.0
232	11698	8.0
232	11699	8.0
232	11700	8.0
232	11701	8.0
232	11702	8.0
232	11704	8.0
232	11705	8.0
232	11717	8.0
232	11720	8.0
232	11722	8.0
232	11727	8.0
232	11728	8.0
232	11730	8.0
232	11731	8.0
232	11732	8.0
232	11733	8.0
232	11735	8.0
232	11736	8.0
232	11737	8.0
232	11739	8.0
232	11852	2.0
232	11853	2.0
232	11854	5.0
232	11855	3.0
232	11856	3.0
232	11857	5.0
232	11858	3.0
232	11859	4.0
232	11861	2.0
232	11863	4.0
232	11933	3.0
233	11287	2.0
233	11298	4.0
233	11302	5.0
233	11303	4.0
233	11304	3.0
233	11305	4.0
233	11306	3.0
233	11307	4.0
233	11308	2.0
233	11350	2.0
233	11739	8.0
233	11740	8.0
233	11743	8.0
233	11744	8.0
233	11745	8.0
233	11746	8.0
233	11747	8.0
233	11749	8.0
233	11750	8.0
233	11752	8.0
233	11753	8.0
233	11754	8.0
233	11757	8.0
233	11758	8.0
233	11761	8.0
233	11763	8.0
233	11764	8.0
233	11765	8.0
233	11766	8.0
233	11767	8.0
233	11768	8.0
233	11769	8.0
233	11770	8.0
233	11771	8.0
233	11772	8.0
233	11773	8.0
233	11774	8.0
233	11775	8.0
233	11776	8.0
233	11777	8.0
233	11778	8.0
233	11781	8.0
233	11782	8.0
233	11783	8.0
233	11784	8.0
233	11785	8.0
233	11787	8.0
233	11789	8.0
233	11790	8.0
233	11792	8.0
233	11793	8.0
233	11796	8.0
233	11797	8.0
233	11798	8.0
233	11799	8.0
233	11800	8.0
233	11801	8.0
233	11803	8.0
233	11804	8.0
233	11806	8.0
233	11807	8.0
233	11808	8.0
233	11810	8.0
233	11811	8.0
233	11812	8.0
233	11813	8.0
233	11814	8.0
233	11815	8.0
233	11816	8.0
233	11818	8.0
233	11819	8.0
233	11820	8.0
233	11821	8.0
233	11826	8.0
233	11827	8.0
233	11828	8.0
233	11829	8.0
233	11830	8.0
233	11831	8.0
233	11832	8.0
233	11833	8.0
233	11834	8.0
233	11835	8.0
233	11836	8.0
233	11837	8.0
233	11838	8.0
233	11839	8.0
233	11840	8.0
233	11841	8.0
233	11842	8.0
233	11843	8.0
233	11844	8.0
233	11845	8.0
233	11846	8.0
233	11847	8.0
233	11848	8.0
233	11849	8.0
233	11850	8.0
233	11851	8.0
233	11852	2.0
233	11853	4.0
233	11854	2.0
233	11855	2.0
233	11856	5.0
233	11857	5.0
233	11858	5.0
233	11859	4.0
233	11861	5.0
233	11863	3.0
233	11933	3.0
234	11287	5.0
234	11298	5.0
234	11302	3.0
234	11303	5.0
234	11304	3.0
234	11305	4.0
234	11306	4.0
234	11307	4.0
234	11308	5.0
234	11350	5.0
234	11352	8.0
234	11354	8.0
234	11358	8.0
234	11363	8.0
234	11364	8.0
234	11370	8.0
234	11409	8.0
234	11416	8.0
234	11418	8.0
234	11419	8.0
234	11421	8.0
234	11423	8.0
234	11425	8.0
234	11426	8.0
234	11428	8.0
234	11429	8.0
234	11430	8.0
234	11431	8.0
234	11432	8.0
234	11433	8.0
234	11434	8.0
234	11435	8.0
234	11438	8.0
234	11440	8.0
234	11441	8.0
234	11443	8.0
234	11444	8.0
234	11447	8.0
234	11448	8.0
234	11449	8.0
234	11450	8.0
234	11451	8.0
234	11452	8.0
234	11459	8.0
234	11461	8.0
234	11464	8.0
234	11465	8.0
234	11468	8.0
234	11470	8.0
234	11471	8.0
234	11472	8.0
234	11474	8.0
234	11475	8.0
234	11477	8.0
234	11479	8.0
234	11480	8.0
234	11481	8.0
234	11482	8.0
234	11484	8.0
234	11486	8.0
234	11487	8.0
234	11488	8.0
234	11489	8.0
234	11490	8.0
234	11491	8.0
234	11492	8.0
234	11495	8.0
234	11496	8.0
234	11497	8.0
234	11498	8.0
234	11499	8.0
234	11500	8.0
234	11501	8.0
234	11502	8.0
234	11504	8.0
234	11512	8.0
234	11513	8.0
234	11514	8.0
234	11515	8.0
234	11516	8.0
234	11517	8.0
234	11518	8.0
234	11519	8.0
234	11520	8.0
234	11522	8.0
234	11529	8.0
234	11532	8.0
234	11533	8.0
234	11534	8.0
234	11535	8.0
234	11536	8.0
234	11537	8.0
234	11538	8.0
234	11539	8.0
234	11540	8.0
234	11541	8.0
234	11542	8.0
234	11544	8.0
234	11545	8.0
234	11546	8.0
234	11548	8.0
234	11852	5.0
234	11853	5.0
234	11854	3.0
234	11855	4.0
234	11856	4.0
234	11857	3.0
234	11858	5.0
234	11859	4.0
234	11861	3.0
234	11863	5.0
234	11933	3.0
235	11287	4.0
235	11298	2.0
235	11302	5.0
235	11303	4.0
235	11304	4.0
235	11305	3.0
235	11306	4.0
235	11307	2.0
235	11308	3.0
235	11350	5.0
235	11548	8.0
235	11549	8.0
235	11550	8.0
235	11551	8.0
235	11552	8.0
235	11553	8.0
235	11554	8.0
235	11555	8.0
235	11556	8.0
235	11564	8.0
235	11565	8.0
235	11566	8.0
235	11567	8.0
235	11568	8.0
235	11569	8.0
235	11571	8.0
235	11572	8.0
235	11576	8.0
235	11592	8.0
235	11593	8.0
235	11595	8.0
235	11596	8.0
235	11600	8.0
235	11601	8.0
235	11602	8.0
235	11603	8.0
235	11604	8.0
235	11605	8.0
235	11606	8.0
235	11607	8.0
235	11608	8.0
235	11609	8.0
235	11610	8.0
235	11611	8.0
235	11614	8.0
235	11615	8.0
235	11622	8.0
235	11624	8.0
235	11625	8.0
235	11628	8.0
235	11629	8.0
235	11630	8.0
235	11632	8.0
235	11634	8.0
235	11636	8.0
235	11637	8.0
235	11639	8.0
235	11640	8.0
235	11641	8.0
235	11642	8.0
235	11643	8.0
235	11647	8.0
235	11648	8.0
235	11650	8.0
235	11651	8.0
235	11652	8.0
235	11655	8.0
235	11656	8.0
235	11657	8.0
235	11658	8.0
235	11666	8.0
235	11668	8.0
235	11669	8.0
235	11670	8.0
235	11671	8.0
235	11674	8.0
235	11676	8.0
235	11677	8.0
235	11682	8.0
235	11684	8.0
235	11685	8.0
235	11686	8.0
235	11687	8.0
235	11688	8.0
235	11689	8.0
235	11690	8.0
235	11691	8.0
235	11692	8.0
235	11694	8.0
235	11695	8.0
235	11697	8.0
235	11698	8.0
235	11699	8.0
235	11700	8.0
235	11701	8.0
235	11702	8.0
235	11704	8.0
235	11705	8.0
235	11717	8.0
235	11720	8.0
235	11722	8.0
235	11727	8.0
235	11728	8.0
235	11730	8.0
235	11731	8.0
235	11732	8.0
235	11733	8.0
235	11735	8.0
235	11736	8.0
235	11737	8.0
235	11739	8.0
235	11852	3.0
235	11853	3.0
235	11854	5.0
235	11855	2.0
235	11856	4.0
235	11857	3.0
235	11858	5.0
235	11859	5.0
235	11861	5.0
235	11863	4.0
235	11933	2.0
236	11287	2.0
236	11298	2.0
236	11302	3.0
236	11303	5.0
236	11304	5.0
236	11305	4.0
236	11306	3.0
236	11307	4.0
236	11308	2.0
236	11350	2.0
236	11739	8.0
236	11740	8.0
236	11743	8.0
236	11744	8.0
236	11745	8.0
236	11746	8.0
236	11747	8.0
236	11749	8.0
236	11750	8.0
236	11752	8.0
236	11753	8.0
236	11754	8.0
236	11757	8.0
236	11758	8.0
236	11761	8.0
236	11763	8.0
236	11764	8.0
236	11765	8.0
236	11766	8.0
236	11767	8.0
236	11768	8.0
236	11769	8.0
236	11770	8.0
236	11771	8.0
236	11772	8.0
236	11773	8.0
236	11774	8.0
236	11775	8.0
236	11776	8.0
236	11777	8.0
236	11778	8.0
236	11781	8.0
236	11782	8.0
236	11783	8.0
236	11784	8.0
236	11785	8.0
236	11787	8.0
236	11789	8.0
236	11790	8.0
236	11792	8.0
236	11793	8.0
236	11796	8.0
236	11797	8.0
236	11798	8.0
236	11799	8.0
236	11800	8.0
236	11801	8.0
236	11803	8.0
236	11804	8.0
236	11806	8.0
236	11807	8.0
236	11808	8.0
236	11810	8.0
236	11811	8.0
236	11812	8.0
236	11813	8.0
236	11814	8.0
236	11815	8.0
236	11816	8.0
236	11818	8.0
236	11819	8.0
236	11820	8.0
236	11821	8.0
236	11826	8.0
236	11827	8.0
236	11828	8.0
236	11829	8.0
236	11830	8.0
236	11831	8.0
236	11832	8.0
236	11833	8.0
236	11834	8.0
236	11835	8.0
236	11836	8.0
236	11837	8.0
236	11838	8.0
236	11839	8.0
236	11840	8.0
236	11841	8.0
236	11842	8.0
236	11843	8.0
236	11844	8.0
236	11845	8.0
236	11846	8.0
236	11847	8.0
236	11848	8.0
236	11849	8.0
236	11850	8.0
236	11851	8.0
236	11852	3.0
236	11853	4.0
236	11854	5.0
236	11855	3.0
236	11856	5.0
236	11857	4.0
236	11858	3.0
236	11859	5.0
236	11861	3.0
236	11863	2.0
236	11933	4.0
237	11287	4.0
237	11298	5.0
237	11302	3.0
237	11303	4.0
237	11304	3.0
237	11305	3.0
237	11306	5.0
237	11307	5.0
237	11308	2.0
237	11350	5.0
237	11352	8.0
237	11354	8.0
237	11358	8.0
237	11363	8.0
237	11364	8.0
237	11370	8.0
237	11409	8.0
237	11416	8.0
237	11418	8.0
237	11419	8.0
237	11421	8.0
237	11423	8.0
237	11425	8.0
237	11426	8.0
237	11428	8.0
237	11429	8.0
237	11430	8.0
237	11431	8.0
237	11432	8.0
237	11433	8.0
237	11434	8.0
237	11435	8.0
237	11438	8.0
237	11440	8.0
237	11441	8.0
237	11443	8.0
237	11444	8.0
237	11447	8.0
237	11448	8.0
237	11449	8.0
237	11450	8.0
237	11451	8.0
237	11452	8.0
237	11459	8.0
237	11461	8.0
237	11464	8.0
237	11465	8.0
237	11468	8.0
237	11470	8.0
237	11471	8.0
237	11472	8.0
237	11474	8.0
237	11475	8.0
237	11477	8.0
237	11479	8.0
237	11480	8.0
237	11481	8.0
237	11482	8.0
237	11484	8.0
237	11486	8.0
237	11487	8.0
237	11488	8.0
237	11489	8.0
237	11490	8.0
237	11491	8.0
237	11492	8.0
237	11495	8.0
237	11496	8.0
237	11497	8.0
237	11498	8.0
237	11499	8.0
237	11500	8.0
237	11501	8.0
237	11502	8.0
237	11504	8.0
237	11512	8.0
237	11513	8.0
237	11514	8.0
237	11515	8.0
237	11516	8.0
237	11517	8.0
237	11518	8.0
237	11519	8.0
237	11520	8.0
237	11522	8.0
237	11529	8.0
237	11532	8.0
237	11533	8.0
237	11534	8.0
237	11535	8.0
237	11536	8.0
237	11537	8.0
237	11538	8.0
237	11539	8.0
237	11540	8.0
237	11541	8.0
237	11542	8.0
237	11544	8.0
237	11545	8.0
237	11546	8.0
237	11548	8.0
237	11852	3.0
237	11853	2.0
237	11854	3.0
237	11855	3.0
237	11856	2.0
237	11857	3.0
237	11858	4.0
237	11859	4.0
237	11861	5.0
237	11863	2.0
237	11933	4.0
238	11287	3.0
238	11298	5.0
238	11302	5.0
238	11303	4.0
238	11304	2.0
238	11305	5.0
238	11306	5.0
238	11307	5.0
238	11308	3.0
238	11350	2.0
238	11548	8.0
238	11549	8.0
238	11550	8.0
238	11551	8.0
238	11552	8.0
238	11553	8.0
238	11554	8.0
238	11555	8.0
238	11556	8.0
238	11564	8.0
238	11565	8.0
238	11566	8.0
238	11567	8.0
238	11568	8.0
238	11569	8.0
238	11571	8.0
238	11572	8.0
238	11576	8.0
238	11592	8.0
238	11593	8.0
238	11595	8.0
238	11596	8.0
238	11600	8.0
238	11601	8.0
238	11602	8.0
238	11603	8.0
238	11604	8.0
238	11605	8.0
238	11606	8.0
238	11607	8.0
238	11608	8.0
238	11609	8.0
238	11610	8.0
238	11611	8.0
238	11614	8.0
238	11615	8.0
238	11622	8.0
238	11624	8.0
238	11625	8.0
238	11628	8.0
238	11629	8.0
238	11630	8.0
238	11632	8.0
238	11634	8.0
238	11636	8.0
238	11637	8.0
238	11639	8.0
238	11640	8.0
238	11641	8.0
238	11642	8.0
238	11643	8.0
238	11647	8.0
238	11648	8.0
238	11650	8.0
238	11651	8.0
238	11652	8.0
238	11655	8.0
238	11656	8.0
238	11657	8.0
238	11658	8.0
238	11666	8.0
238	11668	8.0
238	11669	8.0
238	11670	8.0
238	11671	8.0
238	11674	8.0
238	11676	8.0
238	11677	8.0
238	11682	8.0
238	11684	8.0
238	11685	8.0
238	11686	8.0
238	11687	8.0
238	11688	8.0
238	11689	8.0
238	11690	8.0
238	11691	8.0
238	11692	8.0
238	11694	8.0
238	11695	8.0
238	11697	8.0
238	11698	8.0
238	11699	8.0
238	11700	8.0
238	11701	8.0
238	11702	8.0
238	11704	8.0
238	11705	8.0
238	11717	8.0
238	11720	8.0
238	11722	8.0
238	11727	8.0
238	11728	8.0
238	11730	8.0
238	11731	8.0
238	11732	8.0
238	11733	8.0
238	11735	8.0
238	11736	8.0
238	11737	8.0
238	11739	8.0
238	11852	4.0
238	11853	4.0
238	11854	3.0
238	11855	4.0
238	11856	2.0
238	11857	5.0
238	11858	3.0
238	11859	3.0
238	11861	3.0
238	11863	3.0
238	11933	4.0
239	11287	2.0
239	11298	3.0
239	11302	5.0
239	11303	4.0
239	11304	4.0
239	11305	5.0
239	11306	4.0
239	11307	2.0
239	11308	4.0
239	11350	2.0
239	11739	8.0
239	11740	8.0
239	11743	8.0
239	11744	8.0
239	11745	8.0
239	11746	8.0
239	11747	8.0
239	11749	8.0
239	11750	8.0
239	11752	8.0
239	11753	8.0
239	11754	8.0
239	11757	8.0
239	11758	8.0
239	11761	8.0
239	11763	8.0
239	11764	8.0
239	11765	8.0
239	11766	8.0
239	11767	8.0
239	11768	8.0
239	11769	8.0
239	11770	8.0
239	11771	8.0
239	11772	8.0
239	11773	8.0
239	11774	8.0
239	11775	8.0
239	11776	8.0
239	11777	8.0
239	11778	8.0
239	11781	8.0
239	11782	8.0
239	11783	8.0
239	11784	8.0
239	11785	8.0
239	11787	8.0
239	11789	8.0
239	11790	8.0
239	11792	8.0
239	11793	8.0
239	11796	8.0
239	11797	8.0
239	11798	8.0
239	11799	8.0
239	11800	8.0
239	11801	8.0
239	11803	8.0
239	11804	8.0
239	11806	8.0
239	11807	8.0
239	11808	8.0
239	11810	8.0
239	11811	8.0
239	11812	8.0
239	11813	8.0
239	11814	8.0
239	11815	8.0
239	11816	8.0
239	11818	8.0
239	11819	8.0
239	11820	8.0
239	11821	8.0
239	11826	8.0
239	11827	8.0
239	11828	8.0
239	11829	8.0
239	11830	8.0
239	11831	8.0
239	11832	8.0
239	11833	8.0
239	11834	8.0
239	11835	8.0
239	11836	8.0
239	11837	8.0
239	11838	8.0
239	11839	8.0
239	11840	8.0
239	11841	8.0
239	11842	8.0
239	11843	8.0
239	11844	8.0
239	11845	8.0
239	11846	8.0
239	11847	8.0
239	11848	8.0
239	11849	8.0
239	11850	8.0
239	11851	8.0
239	11852	4.0
239	11853	5.0
239	11854	5.0
239	11855	2.0
239	11856	2.0
239	11857	4.0
239	11858	5.0
239	11859	3.0
239	11861	3.0
239	11863	2.0
239	11933	5.0
240	11287	4.0
240	11298	5.0
240	11302	5.0
240	11303	4.0
240	11304	5.0
240	11305	5.0
240	11306	5.0
240	11307	4.0
240	11308	3.0
240	11350	3.0
240	11352	8.0
240	11354	8.0
240	11358	8.0
240	11363	8.0
240	11364	8.0
240	11370	8.0
240	11409	8.0
240	11416	8.0
240	11418	8.0
240	11419	8.0
240	11421	8.0
240	11423	8.0
240	11425	8.0
240	11426	8.0
240	11428	8.0
240	11429	8.0
240	11430	8.0
240	11431	8.0
240	11432	8.0
240	11433	8.0
240	11434	8.0
240	11435	8.0
240	11438	8.0
240	11440	8.0
240	11441	8.0
240	11443	8.0
240	11444	8.0
240	11447	8.0
240	11448	8.0
240	11449	8.0
240	11450	8.0
240	11451	8.0
240	11452	8.0
240	11459	8.0
240	11461	8.0
240	11464	8.0
240	11465	8.0
240	11468	8.0
240	11470	8.0
240	11471	8.0
240	11472	8.0
240	11474	8.0
240	11475	8.0
240	11477	8.0
240	11479	8.0
240	11480	8.0
240	11481	8.0
240	11482	8.0
240	11484	8.0
240	11486	8.0
240	11487	8.0
240	11488	8.0
240	11489	8.0
240	11490	8.0
240	11491	8.0
240	11492	8.0
240	11495	8.0
240	11496	8.0
240	11497	8.0
240	11498	8.0
240	11499	8.0
240	11500	8.0
240	11501	8.0
240	11502	8.0
240	11504	8.0
240	11512	8.0
240	11513	8.0
240	11514	8.0
240	11515	8.0
240	11516	8.0
240	11517	8.0
240	11518	8.0
240	11519	8.0
240	11520	8.0
240	11522	8.0
240	11529	8.0
240	11532	8.0
240	11533	8.0
240	11534	8.0
240	11535	8.0
240	11536	8.0
240	11537	8.0
240	11538	8.0
240	11539	8.0
240	11540	8.0
240	11541	8.0
240	11542	8.0
240	11544	8.0
240	11545	8.0
240	11546	8.0
240	11548	8.0
240	11852	4.0
240	11853	4.0
240	11854	5.0
240	11855	3.0
240	11856	4.0
240	11857	5.0
240	11858	2.0
240	11859	3.0
240	11861	5.0
240	11863	2.0
240	11933	5.0
241	11287	5.0
241	11298	5.0
241	11302	5.0
241	11303	4.0
241	11304	3.0
241	11305	3.0
241	11306	2.0
241	11307	3.0
241	11308	3.0
241	11350	2.0
241	11548	8.0
241	11549	8.0
241	11550	8.0
241	11551	8.0
241	11552	8.0
241	11553	8.0
241	11554	8.0
241	11555	8.0
241	11556	8.0
241	11564	8.0
241	11565	8.0
241	11566	8.0
241	11567	8.0
241	11568	8.0
241	11569	8.0
241	11571	8.0
241	11572	8.0
241	11576	8.0
241	11592	8.0
241	11593	8.0
241	11595	8.0
241	11596	8.0
241	11600	8.0
241	11601	8.0
241	11602	8.0
241	11603	8.0
241	11604	8.0
241	11605	8.0
241	11606	8.0
241	11607	8.0
241	11608	8.0
241	11609	8.0
241	11610	8.0
241	11611	8.0
241	11614	8.0
241	11615	8.0
241	11622	8.0
241	11624	8.0
241	11625	8.0
241	11628	8.0
241	11629	8.0
241	11630	8.0
241	11632	8.0
241	11634	8.0
241	11636	8.0
241	11637	8.0
241	11639	8.0
241	11640	8.0
241	11641	8.0
241	11642	8.0
241	11643	8.0
241	11647	8.0
241	11648	8.0
241	11650	8.0
241	11651	8.0
241	11652	8.0
241	11655	8.0
241	11656	8.0
241	11657	8.0
241	11658	8.0
241	11666	8.0
241	11668	8.0
241	11669	8.0
241	11670	8.0
241	11671	8.0
241	11674	8.0
241	11676	8.0
241	11677	8.0
241	11682	8.0
241	11684	8.0
241	11685	8.0
241	11686	8.0
241	11687	8.0
241	11688	8.0
241	11689	8.0
241	11690	8.0
241	11691	8.0
241	11692	8.0
241	11694	8.0
241	11695	8.0
241	11697	8.0
241	11698	8.0
241	11699	8.0
241	11700	8.0
241	11701	8.0
241	11702	8.0
241	11704	8.0
241	11705	8.0
241	11717	8.0
241	11720	8.0
241	11722	8.0
241	11727	8.0
241	11728	8.0
241	11730	8.0
241	11731	8.0
241	11732	8.0
241	11733	8.0
241	11735	8.0
241	11736	8.0
241	11737	8.0
241	11739	8.0
241	11852	5.0
241	11853	3.0
241	11854	4.0
241	11855	3.0
241	11856	3.0
241	11857	2.0
241	11858	5.0
241	11859	4.0
241	11861	2.0
241	11863	5.0
241	11933	4.0
242	11287	2.0
242	11298	5.0
242	11302	2.0
242	11303	3.0
242	11304	2.0
242	11305	5.0
242	11306	4.0
242	11307	4.0
242	11308	5.0
242	11350	5.0
242	11739	8.0
242	11740	8.0
242	11743	8.0
242	11744	8.0
242	11745	8.0
242	11746	8.0
242	11747	8.0
242	11749	8.0
242	11750	8.0
242	11752	8.0
242	11753	8.0
242	11754	8.0
242	11757	8.0
242	11758	8.0
242	11761	8.0
242	11763	8.0
242	11764	8.0
242	11765	8.0
242	11766	8.0
242	11767	8.0
242	11768	8.0
242	11769	8.0
242	11770	8.0
242	11771	8.0
242	11772	8.0
242	11773	8.0
242	11774	8.0
242	11775	8.0
242	11776	8.0
242	11777	8.0
242	11778	8.0
242	11781	8.0
242	11782	8.0
242	11783	8.0
242	11784	8.0
242	11785	8.0
242	11787	8.0
242	11789	8.0
242	11790	8.0
242	11792	8.0
242	11793	8.0
242	11796	8.0
242	11797	8.0
242	11798	8.0
242	11799	8.0
242	11800	8.0
242	11801	8.0
242	11803	8.0
242	11804	8.0
242	11806	8.0
242	11807	8.0
242	11808	8.0
242	11810	8.0
242	11811	8.0
242	11812	8.0
242	11813	8.0
242	11814	8.0
242	11815	8.0
242	11816	8.0
242	11818	8.0
242	11819	8.0
242	11820	8.0
242	11821	8.0
242	11826	8.0
242	11827	8.0
242	11828	8.0
242	11829	8.0
242	11830	8.0
242	11831	8.0
242	11832	8.0
242	11833	8.0
242	11834	8.0
242	11835	8.0
242	11836	8.0
242	11837	8.0
242	11838	8.0
242	11839	8.0
242	11840	8.0
242	11841	8.0
242	11842	8.0
242	11843	8.0
242	11844	8.0
242	11845	8.0
242	11846	8.0
242	11847	8.0
242	11848	8.0
242	11849	8.0
242	11850	8.0
242	11851	8.0
242	11852	4.0
242	11853	5.0
242	11854	2.0
242	11855	5.0
242	11856	5.0
242	11857	2.0
242	11858	2.0
242	11859	4.0
242	11861	4.0
242	11863	5.0
242	11933	3.0
243	11287	2.0
243	11298	2.0
243	11302	4.0
243	11303	2.0
243	11304	2.0
243	11305	5.0
243	11306	2.0
243	11307	5.0
243	11308	2.0
243	11350	5.0
243	11352	8.0
243	11354	8.0
243	11358	8.0
243	11363	8.0
243	11364	8.0
243	11370	8.0
243	11409	8.0
243	11416	8.0
243	11418	8.0
243	11419	8.0
243	11421	8.0
243	11423	8.0
243	11425	8.0
243	11426	8.0
243	11428	8.0
243	11429	8.0
243	11430	8.0
243	11431	8.0
243	11432	8.0
243	11433	8.0
243	11434	8.0
243	11435	8.0
243	11438	8.0
243	11440	8.0
243	11441	8.0
243	11443	8.0
243	11444	8.0
243	11447	8.0
243	11448	8.0
243	11449	8.0
243	11450	8.0
243	11451	8.0
243	11452	8.0
243	11459	8.0
243	11461	8.0
243	11464	8.0
243	11465	8.0
243	11468	8.0
243	11470	8.0
243	11471	8.0
243	11472	8.0
243	11474	8.0
243	11475	8.0
243	11477	8.0
243	11479	8.0
243	11480	8.0
243	11481	8.0
243	11482	8.0
243	11484	8.0
243	11486	8.0
243	11487	8.0
243	11488	8.0
243	11489	8.0
243	11490	8.0
243	11491	8.0
243	11492	8.0
243	11495	8.0
243	11496	8.0
243	11497	8.0
243	11498	8.0
243	11499	8.0
243	11500	8.0
243	11501	8.0
243	11502	8.0
243	11504	8.0
243	11512	8.0
243	11513	8.0
243	11514	8.0
243	11515	8.0
243	11516	8.0
243	11517	8.0
243	11518	8.0
243	11519	8.0
243	11520	8.0
243	11522	8.0
243	11529	8.0
243	11532	8.0
243	11533	8.0
243	11534	8.0
243	11535	8.0
243	11536	8.0
243	11537	8.0
243	11538	8.0
243	11539	8.0
243	11540	8.0
243	11541	8.0
243	11542	8.0
243	11544	8.0
243	11545	8.0
243	11546	8.0
243	11548	8.0
243	11852	5.0
243	11853	3.0
243	11854	3.0
243	11855	4.0
243	11856	2.0
243	11857	5.0
243	11858	3.0
243	11859	3.0
